53749,33,0,38
53763,19,0,61
53764,30,0,61
53766,15,0,81
53774,21,0,16
53776,16,0,23
53813,45,0,93
53816,45,0,82
53830,58,0,14
53834,68,0,60
53835,66,0,51
53849,48,0,87
53857,65,0,33
53874,34,0,40
53887,34,0,15
53896,20,0,69
53909,65,0,94
53939,32,0,64
53977,55,0,94
53981,55,0,24
54018,6,0,76
54025,5,0,78
54036,12,0,55
54048,28,0,17
54054,18,0,82
54054,60,0,84
54057,40,0,42
54076,49,0,98
54080,21,0,17
54086,52,0,77
54123,18,0,17
54144,25,0,58
54144,39,0,51
54153,7,0,76
54156,21,0,89
54157,41,0,31
54165,24,0,84
54175,32,0,25
54176,68,0,92
54178,5,0,31
54188,45,0,94
54226,11,0,15
54226,29,0,56
54246,62,0,66
54256,59,0,57
54256,63,0,80
54269,60,0,10
54272,63,0,21
54278,11,0,27
54316,2,0,40
54317,31,0,50
54318,49,0,29
54358,28,0,38
54375,61,0,73
54381,6,0,23
54385,22,0,27
54386,17,0,46
54408,66,0,17
54415,52,0,47
54420,41,0,42
54426,41,0,44
54430,41,0,24
54434,29,0,70
54486,53,0,15
54516,56,0,39
54516,60,0,16
54529,6,0,54
54529,21,0,36
54539,23,0,35
54544,13,0,75
54544,22,0,89
54550,61,0,58
54567,9,0,19
54569,68,0,74
54598,29,0,36
54614,51,0,95
54632,51,0,81
54654,14,0,10
54690,43,0,26
54703,43,0,72
54718,13,0,81
54718,35,0,56
54724,44,0,84
54724,59,0,34
54725,2,0,68
54726,61,0,48
54731,17,0,61
54747,21,0,38
54764,56,0,63
54769,9,0,36
54781,40,0,78
54790,44,0,96
54795,13,0,57
54801,51,0,35
54804,31,0,86
54816,56,0,18
54819,9,0,77
54833,5,0,80
54843,14,0,39
54884,49,0,53
54896,67,0,55
54898,11,0,30
54940,40,0,43
54972,17,0,11
54992,56,0,55
54995,44,0,33
54996,34,0,75
55020,28,0,59
55055,34,0,36
55060,63,0,80
55068,48,0,20
55074,31,0,35
55128,31,0,51
55156,46,0,30
55209,22,0,98
55227,52,0,35
55231,29,0,80
55257,43,0,16
55259,37,0,84
55291,1,0,63
55299,54,0,85
55299,61,0,63
55304,3,0,27
55317,21,0,76
55322,4,0,49
55372,1,0,36
55395,60,0,32
55435,19,0,46
55475,62,0,98
55493,27,0,46
55508,5,0,40
55515,58,0,16
55518,15,0,56
55524,12,0,76
55550,36,0,65
55558,41,0,52
55612,41,0,19
55633,37,0,79
55662,57,0,93
55668,66,0,45
55681,20,0,74
55688,14,0,54
55693,36,0,85
55724,62,0,36
55772,8,0,40
55774,48,0,95
55810,1,0,87
55814,20,0,62
55823,43,0,97
55823,64,0,67
55832,67,0,20
55839,41,0,53
55869,34,0,72
55870,60,0,98
55925,36,0,75
55928,15,0,79
55933,53,0,19
55947,60,0,11
55962,61,0,40
55978,49,0,97
55983,35,0,12
55993,50,0,77
56020,53,0,96
56031,25,0,68
56034,40,0,12
56050,61,0,98
56071,57,0,31
56082,55,0,57
56083,17,0,56
56116,44,0,23
56131,9,0,47
56135,7,0,86
56138,28,0,16
56170,66,0,92
56204,48,0,70
56208,40,0,17
56242,37,0,89
56250,26,0,75
56252,28,0,97
56254,1,0,27
56279,44,0,81
56289,40,0,68
56302,56,0,58
56305,42,0,23
56326,3,0,92
56343,15,0,39
56367,44,0,82
56371,7,0,23
56377,46,0,59
56379,16,0,52
56387,50,0,57
56387,55,0,33
56392,37,0,41
56403,46,0,68
56417,52,0,32
56425,18,0,12
56456,45,0,50
56468,60,0,35
56473,67,0,63
56475,67,0,20
56480,33,0,63
56488,47,0,83
56493,30,0,51
56514,36,0,73
56534,4,0,29
56565,38,0,22
56567,55,0,57
56584,51,0,16
56589,28,0,13
56612,46,0,66
56636,30,0,78
56647,49,0,20
56655,12,0,18
56657,53,0,63
56658,52,0,21
56673,3,0,82
56677,11,0,28
56678,13,0,81
56683,1,0,58
56688,9,0,25
56691,56,0,71
56697,17,0,95
56708,26,0,53
56708,63,0,29
56712,3,0,39
56732,50,0,85
56743,53,0,94
56743,57,0,62
56746,6,0,55
56752,25,0,35
56759,20,0,88
56768,62,0,18
56771,26,0,43
56783,54,0,25
56788,2,0,75
56816,54,0,29
56835,40,0,38
56897,10,0,35
56934,37,0,67
56959,56,0,14
56971,12,0,81
56996,1,0,54
57032,26,0,49
57072,62,0,90
57090,24,0,97
57091,67,0,38
57114,13,0,99
57115,9,0,56
57178,66,0,49
57181,47,0,23
57205,67,0,25
57212,48,0,47
57213,42,0,82
57228,47,0,11
57263,56,0,42
57279,37,0,25
57330,31,0,42
57332,50,0,25
57333,4,0,81
57343,47,0,21
57370,46,0,99
57379,23,0,65
57385,15,0,81
57390,59,0,16
57401,15,0,96
57401,47,0,85
57428,32,0,77
57438,3,0,10
57456,19,0,68
57493,25,0,53
57500,17,0,62
57501,62,0,73
57512,48,0,62
57512,49,0,12
57531,25,0,89
57535,67,0,32
57536,33,0,26
57548,53,0,73
57559,25,0,94
57559,48,0,15
57578,39,0,78
57587,25,0,71
57634,48,0,87
57648,55,0,66
57666,26,0,74
57669,41,0,18
57682,18,0,44
57682,60,0,24
57719,16,0,26
57801,51,0,58
57842,31,0,60
57861,60,0,69
57873,50,0,14
57887,28,0,64
57913,53,0,53
57920,11,0,12
57931,13,0,16
57948,23,0,45
57954,14,0,85
57963,51,0,68
57964,6,0,95
57977,16,0,69
57978,25,0,27
58024,24,0,98
58025,8,0,60
58028,38,0,22
58056,7,0,46
58061,2,0,42
58073,13,0,64
58074,60,0,97
58102,61,0,20
58105,10,0,38
58110,3,0,73
58120,59,0,54
58132,51,0,34
58158,53,0,18
58161,57,0,27
58168,9,0,30
58193,47,0,48
58210,68,0,22
58220,5,0,77
58223,4,0,80
58226,22,0,72
58227,43,0,39
58237,43,0,60
58241,55,0,36
58254,16,0,48
58254,45,0,95
58266,20,0,11
58292,18,0,29
58339,39,0,40
58360,3,0,64
58361,66,0,44
58362,13,0,79
58375,57,0,54
58380,54,0,86
58389,62,0,37
58399,17,0,39
58402,59,0,20
58416,25,0,78
58435,66,0,59
58467,29,0,28
58487,68,0,39
58525,51,0,65
58538,56,0,33
58546,6,0,70
58547,62,0,43
58560,42,0,56
58564,15,0,30
58564,56,0,11
58570,2,0,10
58586,8,0,14
58593,50,0,36
58614,55,0,33
58616,7,0,99
58625,41,0,46
58638,25,0,52
58644,65,0,92
58653,33,0,60
58655,25,0,48
58664,18,0,20
58683,19,0,42
58703,64,0,15
58729,32,0,84
58738,39,0,20
58759,63,0,15
58800,65,0,19
58809,33,0,82
58811,56,0,98
58813,49,0,22
58841,67,0,54
58848,25,0,40
58856,53,0,29
58876,5,0,69
58890,15,0,81
58910,11,0,15
58929,6,0,51
58947,7,0,57
58950,9,0,86
58955,67,0,57
58963,32,0,52
58973,30,0,96
58986,9,0,15
58986,41,0,13
58994,41,0,51
59005,38,0,38
59020,16,0,52
59024,8,0,90
59038,37,0,50
59053,9,0,11
59055,39,0,46
59063,59,0,42
59072,1,0,69
59075,27,0,83
59099,10,0,74
59112,3,0,76
59122,25,0,61
59140,1,0,89
59149,52,0,23
59153,1,0,13
59159,37,0,98
59165,59,0,83
59183,41,0,80
59186,56,0,73
59206,50,0,11
59217,50,0,59
59222,4,0,43
59222,7,0,72
59252,65,0,59
59253,35,0,10
59271,38,0,66
59272,48,0,78
59282,40,0,44
59291,56,0,23
59319,63,0,86
59346,24,0,61
59354,66,0,92
59358,45,0,43
59382,32,0,85
59395,33,0,62
59404,12,0,47
59419,37,0,36
59423,60,0,77
59453,23,0,74
59458,9,0,79
59490,12,0,78
59509,65,0,61
59516,27,0,78
59518,64,0,20
59523,55,0,99
59524,39,0,30
59546,48,0,36
59547,52,0,39
59558,41,0,73
59570,28,0,51
59579,35,0,10
59588,5,0,35
59624,41,0,38
59633,27,0,41
59635,26,0,82
59639,25,0,13
59653,44,0,69
59669,42,0,91
59700,30,0,71
59707,28,0,72
59744,28,0,35
59769,20,0,22
59771,41,0,55
59775,40,0,25
59785,14,0,44
59797,45,0,22
59800,30,0,19
59837,56,0,68
59844,28,0,77
59859,25,0,89
59883,27,0,13
59895,66,0,74
59899,59,0,54
59900,47,0,28
59911,35,0,37
59931,36,0,68
59931,45,0,59
59945,31,0,67
59958,66,0,59
59973,34,0,35
59973,51,0,38
59998,8,0,22
60031,66,0,28
60032,18,0,48
60039,59,0,19
60040,48,0,15
60042,48,0,60
60060,58,0,47
60064,33,0,74
60070,15,0,12
60086,47,0,98
60099,61,0,54
60100,36,0,36
60102,61,0,86
60112,39,0,50
60119,17,0,47
60130,19,0,45
60178,43,0,74
60178,58,0,33
60193,34,0,24
60195,68,0,33
60196,54,0,57
60224,44,0,98
60252,29,0,57
60279,34,0,18
60285,46,0,52
60289,17,0,19
60294,50,0,18
60296,24,0,44
60308,66,0,65
60330,21,0,54
60343,25,0,39
60353,64,0,28
60385,46,0,74
60409,21,0,81
60413,68,0,32
60420,48,0,73
60423,16,0,38
60423,59,0,96
60428,27,0,70
60432,30,0,16
60437,36,0,35
60484,21,0,69
60495,2,0,59
60505,17,0,15
60509,15,0,22
60542,15,0,36
60563,55,0,80
60578,52,0,30
60612,47,0,17
60623,14,0,70
60636,29,0,68
60641,39,0,40
60645,8,0,80
60680,21,0,23
60686,31,0,62
60699,17,0,78
60703,66,0,14
60755,53,0,27
60757,23,0,15
60758,9,0,49
60877,46,0,17
60879,2,0,69
60906,53,0,81
60920,9,0,75
60961,16,0,51
60965,53,0,74
60983,11,0,25
60983,64,0,68
60999,45,0,92
61004,14,0,15
61033,51,0,49
61041,54,0,73
61071,53,0,57
61073,30,0,82
61073,66,0,71
61074,40,0,56
61084,37,0,19
61099,38,0,57
61116,6,0,50
61137,40,0,24
61142,49,0,74
61144,13,0,89
61152,38,0,84
61180,7,0,25
61211,48,0,45
61216,60,0,77
61233,38,0,36
61282,8,0,75
61288,64,0,24
61291,32,0,64
61301,38,0,80
61305,28,0,35
61306,29,0,85
61307,14,0,99
61329,62,0,83
61367,10,0,82
61373,48,0,45
61373,66,0,76
61381,37,0,57
61391,42,0,73
61401,38,0,94
61452,35,0,17
61486,31,0,76
61488,28,0,16
61493,47,0,37
61499,36,0,28
61561,43,0,55
61569,4,0,17
61573,57,0,21
61580,66,0,63
61600,22,0,65
61606,45,0,67
61611,54,0,50
61611,61,0,34
61616,28,0,10
61616,51,0,64
61619,6,0,87
61628,53,0,52
61639,60,0,22
61646,53,0,73
61654,59,0,57
61668,61,0,50
61692,8,0,66
61732,58,0,43
61752,16,0,80
61761,61,0,15
61816,25,0,18
61816,42,0,70
61821,1,0,85
61836,43,0,17
61837,21,0,38
61859,12,0,17
61863,27,0,48
61883,45,0,38
61891,48,0,11
61902,59,0,56
61904,63,0,72
61921,26,0,67
61921,44,0,49
61923,27,0,75
61959,52,0,74
61961,5,0,78
61988,39,0,89
62009,10,0,61
62129,35,0,64
62133,60,0,23
62148,14,0,66
62181,60,0,73
62185,49,0,95
62186,68,0,86
62191,43,0,47
62197,64,0,13
62202,35,0,22
62210,58,0,62
62287,43,0,62
62304,41,0,61
62311,37,0,33
62322,6,0,13
62322,66,0,62
62327,23,0,70
62357,5,0,96
62361,21,0,63
62361,40,0,21
62367,10,0,28
62368,6,0,47
62415,35,0,66
62418,62,0,50
62475,38,0,85
62486,29,0,69
62508,6,0,80
62527,24,0,33
62543,28,0,70
62567,14,0,54
62567,31,0,88
62611,24,0,26
62611,36,0,61
62615,29,0,40
62627,34,0,65
62643,33,0,38
62659,14,0,97
62677,11,0,41
62702,48,0,74
62753,65,0,88
62756,14,0,11
62803,55,0,87
62815,38,0,51
62852,22,0,45
62865,16,0,51
62870,17,0,79
62883,26,0,74
62902,46,0,87
62917,53,0,77
62924,43,0,11
62924,56,0,65
62949,8,0,42
62955,13,0,82
62972,32,0,77
63060,42,0,54
63089,28,0,84
63137,40,0,68
63140,27,0,27
63151,17,0,67
63156,20,0,98
63160,54,0,40
63168,55,0,79
63179,30,0,91
63203,49,0,74
63219,63,0,94
63231,44,0,65
63232,4,0,62
63235,53,0,26
63239,1,0,11
63246,21,0,70
63261,26,0,65
63262,5,0,43
63287,51,0,56
63291,3,0,98
63303,40,0,14
63306,58,0,24
63314,8,0,56
63316,18,0,83
63321,39,0,41
63339,16,0,95
63347,25,0,31
63348,59,0,34
63360,15,0,16
63367,8,0,29
63390,65,0,76
63394,33,0,19
63403,17,0,93
63406,30,0,88
63406,42,0,90
63426,32,0,55
63502,43,0,35
63505,63,0,52
63512,51,0,93
63539,22,0,43
63562,42,0,47
63570,6,0,24
63574,53,0,11
63592,6,0,84
63597,21,0,75
63624,63,0,98
63645,9,0,32
63650,31,0,70
63674,46,0,46
63685,17,0,63
63692,34,0,69
63703,61,0,49
63722,25,0,30
63741,42,0,76
63746,21,0,91
63775,64,0,66
63811,64,0,87
63824,17,0,27
63824,34,0,80
63836,30,0,39
63855,30,0,35
63864,55,0,80
63875,60,0,21
63901,19,0,38
63904,31,0,28
63904,66,0,10
63905,30,0,24
63923,30,0,90
63939,41,0,94
63942,10,0,83
63943,19,0,97
63985,52,0,83
63989,44,0,49
64027,37,0,57
64035,23,0,59
64038,53,0,16
64052,10,0,19
64054,2,0,64
64080,55,0,81
64082,12,0,47
64084,12,0,15
64085,66,0,31
64088,18,0,69
64113,46,0,20
64114,9,0,18
64119,32,0,77
64121,29,0,24
64123,54,0,41
64125,52,0,49
64129,65,0,96
64131,23,0,51
64151,46,0,44
64162,36,0,20
64191,35,0,17
64195,8,0,53
64221,9,0,37
64222,2,0,48
64238,9,0,44
64263,24,0,60
64275,63,0,11
64276,50,0,76
64284,33,0,18
64313,31,0,77
64315,25,0,77
64319,47,0,91
64322,36,0,25
64343,2,0,36
64364,5,0,72
64381,37,0,44
64394,61,0,98
64408,4,0,15
64408,41,0,78
64422,5,0,76
64422,46,0,16
64439,8,0,56
64468,50,0,70
64469,32,0,65
64497,53,0,18
64500,15,0,89
64512,38,0,77
64519,41,0,63
64527,31,0,78
64568,5,0,40
64587,30,0,88
64600,66,0,16
64605,24,0,12
64662,55,0,99
64681,33,0,52
64687,5,0,90
64692,10,0,21
64702,67,0,75
64708,27,0,19
64709,67,0,94
64719,22,0,35
64737,19,0,56
64757,47,0,61
64767,39,0,28
64774,14,0,64
64786,34,0,12
64792,3,0,56
64794,41,0,59
64809,30,0,59
64809,39,0,65
64814,44,0,60
64816,27,0,17
64821,19,0,61
64860,58,0,11
64876,22,0,90
64890,24,0,81
64922,8,0,78
64928,52,0,51
64939,32,0,93
64939,44,0,95
64970,66,0,32
65000,42,0,66
65011,10,0,76
65012,9,0,34
65017,34,0,90
65025,23,0,60
65030,40,0,76
65074,66,0,78
65080,60,0,59
65107,11,0,83
65109,12,0,74
65109,63,0,92
65126,64,0,80
65143,26,0,83
65146,24,0,10
65182,67,0,68
65183,51,0,87
65186,39,0,24
65200,25,0,95
65215,51,0,73
65218,67,0,19
65225,58,0,82
65231,7,0,64
65232,50,0,49
65241,5,0,92
65260,50,0,93
65269,2,0,45
65301,5,0,98
65302,15,0,44
65318,64,0,63
65322,35,0,26
65327,22,0,41
65335,55,0,85
65353,56,0,13
65356,14,0,48
65359,66,0,32
65366,1,0,83
65369,17,0,41
65370,2,0,70
65399,39,0,13
65402,41,0,59
65416,50,0,24
65425,36,0,98
65435,30,0,97
65469,10,0,22
65472,30,0,40
65517,24,0,59
65520,39,0,31
65582,59,0,88
65608,10,0,37
65612,36,0,38
65614,9,0,57
65671,2,0,18
65679,61,0,92
65692,55,0,67
65727,44,0,60
65737,9,0,65
65793,30,0,70
65804,53,0,52
65812,6,0,36
65823,25,0,95
65826,61,0,67
65831,19,0,67
65831,37,0,49
65839,28,0,61
65847,18,0,50
65849,26,0,39
65860,51,0,28
65893,65,0,83
65895,59,0,14
65904,60,0,15
65916,15,0,30
65926,48,0,41
65942,11,0,20
65945,44,0,87
65978,14,0,65
65980,63,0,55
66000,10,0,57
66018,39,0,81
66018,57,0,63
66027,26,0,75
66039,26,0,22
66040,52,0,63
66047,66,0,50
66054,48,0,97
66054,55,0,74
66117,62,0,45
66137,27,0,23
66146,58,0,90
66147,68,0,42
66154,19,0,75
66172,2,0,67
66180,1,0,59
66200,68,0,65
66220,43,0,32
66250,4,0,76
66252,50,0,38
66256,65,0,36
66292,49,0,50
66298,38,0,28
66303,21,0,52
66312,9,0,94
66320,43,0,49
66321,18,0,12
66328,20,0,26
66359,45,0,59
66369,21,0,84
66373,4,0,49
66375,3,0,23
66387,59,0,45
66399,57,0,18
66400,23,0,73
66413,53,0,51
66422,1,0,97
66434,53,0,88
66435,65,0,93
66451,34,0,67
66460,47,0,57
66497,12,0,26
66507,59,0,57
66520,31,0,26
66520,67,0,85
66551,9,0,86
66554,6,0,29
66591,20,0,92
66629,25,0,44
66634,26,0,38
66648,38,0,86
66674,16,0,42
66701,49,0,26
66709,14,0,90
66715,39,0,57
66757,12,0,52
66767,2,0,64
66769,18,0,37
66774,4,0,49
66780,42,0,57
66783,29,0,64
66785,7,0,28
66798,30,0,24
66842,50,0,66
66869,18,0,25
66920,22,0,23
66921,16,0,97
66965,21,0,29
66992,15,0,78
66997,29,0,74
66998,35,0,16
66998,36,0,10
67001,31,0,83
67003,11,0,77
67014,13,0,92
67014,65,0,53
67046,39,0,67
67064,17,0,88
67067,7,0,23
67080,40,0,58
67088,25,0,51
67103,29,0,72
67109,2,0,41
67117,43,0,20
67119,16,0,58
67119,45,0,84
67120,2,0,51
67132,1,0,14
67132,2,0,55
67134,37,0,35
67135,2,0,29
67141,57,0,60
67155,12,0,72
67157,44,0,97
67165,29,0,75
67176,62,0,10
67182,43,0,49
67201,2,0,59
67228,6,0,26
67248,41,0,47
67249,31,0,66
67262,67,0,88
67271,25,0,51
67298,65,0,85
67303,38,0,55
67346,38,0,86
67351,1,0,58
67398,51,0,79
67409,25,0,22
67410,29,0,19
67412,52,0,33
67417,1,0,45
67423,22,0,12
67449,42,0,82
67464,28,0,87
67467,62,0,61
67469,22,0,28
67484,24,0,37
67499,11,0,36
67513,22,0,53
67540,13,0,59
67547,20,0,89
67566,10,0,77
67590,50,0,60
67632,37,0,63
67655,47,0,63
67666,67,0,30
67670,56,0,69
67675,27,0,41
67684,2,0,57
67695,25,0,80
67721,25,0,42
67738,66,0,19
67754,27,0,60
67766,48,0,96
67781,3,0,50
67819,2,0,86
67840,42,0,85
67850,26,0,96
67850,58,0,91
67878,31,0,35
67880,1,0,55
67884,68,0,50
67886,28,0,27
67888,16,0,37
67904,30,0,70
67907,22,0,90
67907,51,0,25
67909,56,0,39
67917,30,0,13
67918,34,0,43
67918,39,0,61
67920,32,0,58
67924,37,0,18
67931,39,0,65
67934,29,0,46
67935,26,0,88
67939,12,0,39
67939,55,0,94
67952,38,0,48
67962,49,0,43
67984,65,0,62
67995,38,0,34
68006,24,0,94
68049,55,0,82
68092,10,0,17
68099,40,0,25
68103,25,0,68
68107,45,0,32
68112,3,0,87
68115,45,0,58
68133,50,0,53
68135,55,0,94
68154,62,0,87
68169,46,0,65
68170,23,0,77
68181,34,0,55
68223,34,0,33
68239,24,0,44
68241,48,0,38
68248,22,0,29
68251,51,0,19
68341,66,0,23
68347,42,0,92
68358,47,0,71
68404,29,0,28
68420,57,0,55
68437,34,0,75
68441,66,0,83
68461,56,0,92
68474,44,0,82
68490,48,0,95
68501,39,0,85
68522,23,0,68
68551,46,0,19
68601,32,0,25
68602,64,0,52
68620,27,0,96
68622,16,0,84
68623,2,0,31
68623,3,0,72
68635,62,0,48
68653,32,0,42
68707,13,0,29
68744,31,0,12
68745,16,0,77
68745,20,0,13
68769,14,0,30
68770,10,0,12
68823,8,0,12
68830,59,0,39
68831,12,0,47
68831,29,0,59
68832,17,0,34
68844,50,0,56
68850,67,0,95
68856,10,0,18
68886,27,0,16
68888,8,0,40
68889,12,0,22
68890,25,0,89
68931,25,0,14
68939,30,0,84
68957,34,0,39
68973,7,0,74
68973,54,0,41
68973,66,0,87
69001,14,0,12
69011,35,0,10
69015,4,0,98
69021,46,0,26
69056,24,0,22
69068,3,0,69
69069,1,0,84
69074,17,0,76
69098,42,0,10
69115,27,0,50
69117,46,0,26
69131,21,0,70
69136,14,0,10
69147,2,0,66
69154,26,0,90
69154,34,0,25
69164,15,0,49
69166,6,0,68
69170,54,0,78
69179,38,0,22
69182,3,0,50
69185,9,0,73
69198,20,0,72
69199,4,0,81
69204,3,0,55
69206,58,0,68
69215,7,0,20
69216,63,0,85
69219,67,0,54
69242,18,0,76
69296,1,0,60
69305,67,0,60
69308,46,0,39
69379,26,0,61
69432,67,0,57
69434,58,0,35
69440,31,0,29
69451,19,0,55
69451,58,0,82
69459,24,0,21
69471,18,0,81
69478,32,0,33
69478,44,0,34
69491,26,0,42
69499,67,0,70
69521,60,0,32
69553,54,0,17
69555,10,0,22
69558,1,0,58
69560,50,0,12
69562,10,0,32
69564,18,0,65
69568,51,0,70
69579,27,0,92
69581,36,0,54
69602,65,0,75
69629,29,0,42
69631,12,0,84
69636,34,0,66
69642,19,0,41
69648,1,0,55
69660,39,0,94
69675,38,0,94
69729,40,0,80
69750,52,0,40
69756,63,0,88
69758,9,0,31
69768,59,0,97
69792,56,0,51
69795,11,0,29
69801,23,0,93
69825,10,0,80
69826,15,0,41
69836,13,0,93
69842,35,0,85
69846,25,0,49
69875,20,0,14
69878,45,0,64
69896,37,0,24
69931,23,0,86
69949,28,0,39
69957,47,0,62
69968,43,0,59
69977,3,0,10
69989,42,0,67
69989,58,0,27
70003,19,0,98
70007,35,0,74
70011,26,0,50
70031,26,0,69
70034,41,0,11
70035,46,0,79
70035,60,0,96
70050,20,0,73
70075,60,0,66
70087,66,0,56
70092,13,0,50
70096,46,0,41
70096,61,0,47
70126,61,0,45
70158,48,0,95
70172,3,0,87
70220,32,0,22
70220,42,0,59
70237,1,0,68
70253,10,0,37
70307,55,0,71
70312,41,0,16
70329,63,0,41
70389,30,0,96
70398,39,0,27
70408,15,0,83
70433,26,0,19
70474,10,0,42
70484,54,0,43
70486,46,0,81
70496,58,0,68
70504,38,0,67
70507,37,0,69
70529,32,0,76
70545,23,0,86
70546,31,0,90
70577,3,0,22
70617,13,0,10
70626,59,0,38
70634,47,0,32
70646,4,0,18
70660,60,0,88
70682,51,0,56
70690,8,0,68
70701,32,0,76
70704,50,0,73
70707,55,0,33
70719,36,0,93
70726,58,0,13
70742,33,0,86
70784,32,0,71
70796,61,0,40
70803,48,0,13
70828,5,0,70
70837,5,0,33
70846,39,0,14
70852,45,0,70
70869,9,0,83
70888,32,0,25
70893,43,0,17
70896,1,0,39
70908,46,0,50
70910,9,0,20
70929,18,0,17
70929,48,0,70
70934,63,0,49
70948,45,0,20
70951,44,0,13
70957,9,0,89
70958,66,0,91
70961,13,0,51
70996,20,0,26
71010,17,0,33
71010,65,0,65
71011,36,0,44
71015,60,0,37
71051,60,0,71
71060,68,0,48
71065,7,0,26
71075,13,0,22
71092,59,0,77
71134,29,0,18
71150,64,0,75
71159,15,0,91
71198,66,0,78
71201,46,0,32
71221,33,0,93
71224,16,0,95
71247,48,0,20
71266,21,0,75
71274,31,0,83
71278,52,0,60
71283,50,0,95
71297,66,0,15
71300,65,0,66
71315,60,0,84
71316,14,0,66
71351,58,0,79
71354,5,0,97
71397,16,0,57
71402,30,0,62
71415,15,0,45
71423,25,0,79
71425,34,0,75
71456,49,0,18
71460,2,0,67
71464,20,0,33
71481,25,0,39
71486,33,0,42
71500,64,0,95
71513,63,0,80
71521,39,0,17
71539,6,0,83
71546,45,0,28
71547,54,0,26
71558,27,0,36
71566,13,0,10
71575,25,0,46
71595,38,0,41
71620,8,0,14
71634,8,0,67
71653,28,0,52
71673,68,0,73
71681,9,0,90
71696,47,0,23
71705,68,0,42
71712,8,0,88
71725,19,0,58
71755,44,0,28
71769,2,0,56
71772,3,0,63
71777,64,0,32
71799,10,0,44
71886,30,0,47
71931,47,0,18
71949,21,0,14
71955,22,0,28
72030,18,0,11
72061,26,0,94
72072,8,0,28
72095,46,0,15
72098,60,0,37
72101,13,0,24
72121,29,0,14
72122,66,0,18
72139,19,0,85
72144,7,0,52
72145,49,0,85
72151,6,0,31
72196,17,0,75
72208,4,0,41
72219,61,0,82
72221,59,0,94
72225,28,0,22
72228,46,0,68
72230,19,0,50
72239,23,0,78
72244,40,0,98
72256,65,0,21
72269,9,0,36
72291,3,0,75
72301,19,0,27
72304,19,0,16
72330,42,0,81
72348,29,0,52
72378,34,0,17
72416,13,0,32
72427,32,0,32
72432,64,0,93
72433,51,0,52
72444,42,0,99
72445,61,0,47
72463,27,0,69
72466,59,0,26
72489,11,0,86
72493,27,0,16
72495,48,0,21
72509,38,0,65
72555,33,0,34
72556,37,0,34
72586,25,0,79
72595,60,0,56
72597,46,0,13
72608,67,0,88
72622,4,0,22
72669,58,0,64
72675,10,0,38
72697,35,0,58
72704,50,0,34
72756,31,0,29
72757,56,0,35
72757,58,0,75
72758,7,0,88
72762,15,0,48
72778,22,0,84
72782,31,0,20
72805,56,0,44
72832,40,0,12
72834,34,0,88
72863,47,0,33
72871,48,0,59
72884,5,0,27
72893,18,0,74
72923,20,0,28
72927,7,0,85
72930,47,0,83
72944,4,0,87
72948,21,0,52
72953,30,0,31
72953,61,0,56
72972,56,0,83
72977,28,0,40
72977,40,0,57
72997,55,0,24
73009,45,0,19
73010,34,0,64
73019,48,0,21
73020,51,0,35
73026,24,0,67
73044,64,0,57
73051,16,0,48
73061,55,0,27
73065,46,0,60
73067,50,0,26
73086,8,0,80
73107,9,0,58
73121,45,0,85
73134,55,0,57
73160,17,0,78
73163,21,0,48
73177,55,0,97
73190,64,0,80
73201,32,0,66
73208,27,0,31
73233,28,0,11
73233,63,0,29
73258,19,0,85
73267,24,0,22
73267,54,0,53
73275,18,0,35
73278,14,0,49
73280,15,0,84
73285,4,0,50
73288,61,0,66
73289,13,0,11
73302,65,0,99
73308,6,0,50
73311,48,0,81
73316,58,0,98
73320,6,0,20
73373,34,0,19
73382,28,0,51
73389,19,0,93
73392,15,0,99
73398,34,0,77
73421,11,0,83
73427,20,0,32
73439,51,0,97
73461,36,0,68
73487,43,0,95
73488,38,0,96
73504,32,0,97
73506,30,0,93
73508,67,0,31
73512,40,0,76
73524,7,0,32
73530,4,0,41
73538,54,0,43
73546,38,0,89
73547,17,0,70
73552,64,0,10
73553,64,0,82
73581,3,0,27
73592,61,0,97
73616,54,0,39
73640,40,0,32
73679,24,0,43
73708,43,0,83
73713,29,0,47
73757,2,0,68
73767,8,0,37
73785,34,0,18
73789,53,0,47
73790,13,0,64
73799,4,0,31
73830,9,0,92
73833,62,0,50
73849,21,0,15
73855,53,0,74
73860,57,0,80
73863,5,0,78
73874,43,0,24
73916,16,0,19
73919,2,0,55
73927,65,0,70
73936,45,0,42
73951,6,0,74
73961,41,0,89
73975,16,0,30
73982,16,0,46
73995,26,0,81
74000,57,0,90
74001,66,0,22
74013,5,0,42
74023,61,0,33
74056,23,0,25
74060,18,0,46
74076,4,0,91
74082,36,0,61
74104,67,0,83
74178,25,0,66
74193,31,0,88
74200,15,0,27
74200,22,0,96
74203,2,0,78
74215,52,0,16
74216,30,0,25
74222,44,0,40
74225,10,0,33
74252,35,0,78
74261,45,0,74
74289,24,0,14
74302,20,0,99
74310,6,0,94
74352,55,0,15
74378,43,0,36
74385,34,0,72
74387,49,0,11
74460,17,0,10
74489,54,0,63
74534,67,0,16
74545,57,0,13
74551,48,0,74
74553,15,0,55
74555,66,0,86
74581,17,0,58
74594,6,0,99
74633,42,0,92
74672,27,0,27
74684,62,0,53
74688,58,0,74
74704,19,0,90
74731,54,0,29
74733,8,0,51
74770,65,0,94
74803,62,0,31
74804,44,0,41
74804,64,0,43
74830,10,0,17
